name,filename,fit,color,washing,damage,price,link
Relaxed Jeans Black,Musinsa_Jeans_174.jpg,regular,DeepTone,one,nondamage,"129,000",https://www.musinsa.com/app/goods/2757317
[Lee x Engineered Garments] 101Z 라이더 셀비지 팬츠 인디고 로우,Musinsa_Jeans_175.jpg,regular,DeepTone,one,nondamage,"289,000",https://www.musinsa.com/app/goods/2731742
[Lee x Engineered Garments] 프리스코 RAW 데님팬츠 인디고 로우,Musinsa_Jeans_176.jpg,regular,DeepTone,one,nondamage,"289,000",https://www.musinsa.com/app/goods/2731736
남성 벌룬핏 데님 팬츠 블랙,Musinsa_Jeans_177.jpg,wide,DeepTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2731604
남성 벌룬핏 데님 팬츠 브라운,Musinsa_Jeans_178.jpg,wide,DeepTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2731603
남성 레귤러스트레이트 핏 네프 RAW 데님팬츠 인디고 로우,Musinsa_Jeans_179.jpg,etc,DeepTone,one,nondamage,"99,000",https://www.musinsa.com/app/goods/2717913
부츠컷 하이웨이스트 데님 팬츠 (T22C7NPC060WT11BB),Musinsa_Jeans_180.jpg,butcut,MiddleTone,one,nondamage,"235,000",https://www.musinsa.com/app/goods/2760330
남성 M톤 인밴딩 테이퍼드 데님-BERK2312B0N,Musinsa_Jeans_181.jpg,etc,DeepTone,one,nondamage,"79,900",https://www.musinsa.com/app/goods/2759779
여성 히든 밴딩 부츠컷 데님-BERG2352B0N,Musinsa_Jeans_182.jpg,etc,etc,brush,nondamage,"79,900",https://www.musinsa.com/app/goods/2759777
데이브 롱 와이드 진,Musinsa_Jeans_183.jpg,regular,MiddleTone,one,nondamage,"64,000",https://www.musinsa.com/app/goods/2759430
테나 배색 스트레이트 진,Musinsa_Jeans_184.jpg,etc,MiddleTone,one,nondamage,"60,000",https://www.musinsa.com/app/goods/2759426
베니 와이드 롱 스트레이트 진_Oatmeal,Musinsa_Jeans_185.jpg,regular,LightTone,one,nondamage,"56,000",https://www.musinsa.com/app/goods/2759384
베니 와이드 롱 스트레이트 진_Black,Musinsa_Jeans_186.jpg,regular,DeepTone,one,nondamage,"56,000",https://www.musinsa.com/app/goods/2759380
N/H 레트로 스판 데님 팬츠_연청,Musinsa_Jeans_187.jpg,skinny,LightTone,one,nondamage,"62,000",https://www.musinsa.com/app/goods/2758918
N/H 레트로 스판 데님 팬츠_중청,Musinsa_Jeans_188.jpg,skinny,etc,one,nondamage,"62,000",https://www.musinsa.com/app/goods/2758917
N/H 레트로 스판 데님 팬츠_진청,Musinsa_Jeans_189.jpg,skinny,DeepTone,one,nondamage,"62,000",https://www.musinsa.com/app/goods/2758915
N/H 블루 데미지 슬림진_중청,Musinsa_Jeans_190.jpg,skinny,DeepTone,brush,damage,"62,000",https://www.musinsa.com/app/goods/2758913
N/H 슬림 곱창 코팅진_진청,Musinsa_Jeans_191.jpg,skinny,DeepTone,brush,nondamage,"62,000",https://www.musinsa.com/app/goods/2758911
N/H 슬림 곱창 코팅진_흑청,Musinsa_Jeans_192.jpg,regular,DeepTone,brush,nondamage,"62,000",https://www.musinsa.com/app/goods/2758910
N/H 구제워싱 데님팬츠_흑청,Musinsa_Jeans_193.jpg,skinny,DeepTone,one,damage,"62,000",https://www.musinsa.com/app/goods/2758909
N/H 구제워싱 데님팬츠_중청,Musinsa_Jeans_194.jpg,skinny,DeepTone,one,damage,"62,000",https://www.musinsa.com/app/goods/2758907
VERTICAL LINE WASHED JEANS,Musinsa_Jeans_195.jpg,wide,MiddleTone,etc,nondamage,"158,000",https://www.musinsa.com/app/goods/2758559
VERTICAL LINE WASHED JEANS,Musinsa_Jeans_196.jpg,etc,LightTone,one,nondamage,"158,000",https://www.musinsa.com/app/goods/2758558
버뮤다 핀턱 벌룬 밴딩 팬츠 중청,Musinsa_Jeans_197.jpg,wide,DeepTone,one,nondamage,"54,000",https://www.musinsa.com/app/goods/2758502
버뮤다 핀턱 벌룬 밴딩 팬츠 연청,Musinsa_Jeans_198.jpg,wide,etc,one,nondamage,"54,000",https://www.musinsa.com/app/goods/2758501
버뮤다 핀턱 벌룬 밴딩 팬츠 그레이,Musinsa_Jeans_199.jpg,butcut,DeepTone,one,nondamage,"54,000",https://www.musinsa.com/app/goods/2758500
289 NEWWAVE 13.5oz denim,Musinsa_Jeans_200.jpg,etc,LightTone,one,nondamage,"98,900",https://www.musinsa.com/app/goods/2758028
289 MUDWATER 14oz denim,Musinsa_Jeans_201.jpg,etc,LightTone,one,nondamage,"121,500",https://www.musinsa.com/app/goods/2758026
295 TAR 14oz denim,Musinsa_Jeans_202.jpg,butcut,DeepTone,one,nondamage,"98,900",https://www.musinsa.com/app/goods/2758023
295 Relax 14.5oz digital denim,Musinsa_Jeans_203.jpg,regular,LightTone,brush,nondamage,"169,000",https://www.musinsa.com/app/goods/2758022
블루 턱장식 와이드 면 데님팬츠 (VLPA2D453B2),Musinsa_Jeans_204.jpg,wide,DeepTone,one,nondamage,"338,000",https://www.musinsa.com/app/goods/2757816
블루 워싱 와이드 데님팬츠 (VLPA2D431B2),Musinsa_Jeans_205.jpg,wide,DeepTone,one,nondamage,"298,000",https://www.musinsa.com/app/goods/2757814
288 ALLOVER 14oz denim,Musinsa_Jeans_206.jpg,etc,LightTone,one,nondamage,"98,900",https://www.musinsa.com/app/goods/2757783
295 DAZZLE 14.5oz digital denim,Musinsa_Jeans_207.jpg,regular,MiddleTone,brush,nondamage,"169,000",https://www.musinsa.com/app/goods/2757782
289 CONCRET 14oz denim,Musinsa_Jeans_208.jpg,butcut,DeepTone,one,nondamage,"98,900",https://www.musinsa.com/app/goods/2757780
299 CONDOME 14oz denim,Musinsa_Jeans_209.jpg,butcut,etc,brush,nondamage,"121,500",https://www.musinsa.com/app/goods/2757779
299 GRAVEL 14oz denim,Musinsa_Jeans_210.jpg,etc,LightTone,etc,nondamage,"98,900",https://www.musinsa.com/app/goods/2757778
289 cigarette 14.5oz,Musinsa_Jeans_211.jpg,wide,etc,brush,nondamage,"121,500",https://www.musinsa.com/app/goods/2757777
383 brunch 13oz,Musinsa_Jeans_212.jpg,etc,MiddleTone,brush,nondamage,"98,900",https://www.musinsa.com/app/goods/2757776
288 darkness 14oz,Musinsa_Jeans_213.jpg,wide,DeepTone,brush,nondamage,"98,900",https://www.musinsa.com/app/goods/2757775
299 ocher 14oz,Musinsa_Jeans_214.jpg,etc,MiddleTone,etc,nondamage,"121,500",https://www.musinsa.com/app/goods/2757774
295 siwa 13.5oz,Musinsa_Jeans_215.jpg,butcut,MiddleTone,one,nondamage,"98,900",https://www.musinsa.com/app/goods/2757773
288 neuron 13.5oz,Musinsa_Jeans_216.jpg,butcut,MiddleTone,brush,nondamage,"98,900",https://www.musinsa.com/app/goods/2757772
299 cement 14oz,Musinsa_Jeans_217.jpg,regular,LightTone,one,nondamage,"98,900",https://www.musinsa.com/app/goods/2757771
302 desert br 14.5oz,Musinsa_Jeans_218.jpg,wide,MiddleTone,brush,nondamage,"89,000",https://www.musinsa.com/app/goods/2757770
302 marijuana kh 14.5oz,Musinsa_Jeans_219.jpg,etc,etc,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2757769
315 mccoy bk 14.5oz,Musinsa_Jeans_220.jpg,wide,DeepTone,brush,damage,"136,900",https://www.musinsa.com/app/goods/2757767
315 mccoy br 14.5oz,Musinsa_Jeans_221.jpg,wide,LightTone,brush,damage,"136,900",https://www.musinsa.com/app/goods/2757766
Tuck Wide Denim Pants(Washed Black),Musinsa_Jeans_222.jpg,wide,DeepTone,one,nondamage,"68,000",https://www.musinsa.com/app/goods/2757246
Tuck Wide Denim Pants(Indigo Blue),Musinsa_Jeans_223.jpg,wide,etc,one,nondamage,"68,000",https://www.musinsa.com/app/goods/2757240
Under Mind - MOD7,Musinsa_Jeans_224.jpg,regular,DeepTone,one,nondamage,"123,000",https://www.musinsa.com/app/goods/2757214
Cutoff Denim Pants(Washed Black),Musinsa_Jeans_225.jpg,butcut,etc,one,nondamage,"64,000",https://www.musinsa.com/app/goods/2757174
Cutoff Denim Pants(Indigo Blue),Musinsa_Jeans_226.jpg,wide,LightTone,one,nondamage,"64,000",https://www.musinsa.com/app/goods/2757164
22FW 쿨가이핏 IBRA 크롭 스트레이트 데님 팬츠 S78LB0065 900,Musinsa_Jeans_227.jpg,skinny,DeepTone,one,etc,"459,000",https://www.musinsa.com/app/goods/2756884
22FW 릴렉스 롱 크로치핏 페인팅 워싱 데님 팬츠 S71LB1101 470,Musinsa_Jeans_228.jpg,skinny,DeepTone,brush,damage,"804,000",https://www.musinsa.com/app/goods/2756878
딥턱 와이드 데님팬츠 인디고 KMLP6658,Musinsa_Jeans_229.jpg,wide,DeepTone,one,nondamage,"46,000",https://www.musinsa.com/app/goods/2756749
던 데님 팬츠_그린,Musinsa_Jeans_230.jpg,etc,etc,brush,nondamage,"128,000",https://www.musinsa.com/app/goods/2733451
던 데님 팬츠_브라운,Musinsa_Jeans_231.jpg,wide,MiddleTone,one,nondamage,"128,000",https://www.musinsa.com/app/goods/2733450
와이드 데님 팬츠 (블랙),Musinsa_Jeans_232.jpg,wide,DeepTone,one,nondamage,"109,000",https://www.musinsa.com/app/goods/2129180
PINTUCK STITCH DENIM PANTS_BLACK,Musinsa_Jeans_233.jpg,regular,DeepTone,one,nondamage,"98,000",https://www.musinsa.com/app/goods/2756195
HIGHWAIST VINTAGE DENIM PANTS_BLUE,Musinsa_Jeans_234.jpg,wide,etc,brush,nondamage,"98,000",https://www.musinsa.com/app/goods/2756176
포턱 크롭 와이드 데님 팬츠_애쉬블랙,Musinsa_Jeans_235.jpg,wide,DeepTone,one,nondamage,"129,000",https://www.musinsa.com/app/goods/2756076
에크루 라운드 팬츠,Musinsa_Jeans_236.jpg,wide,LightTone,one,nondamage,"129,000",https://www.musinsa.com/app/goods/2756010
데님 라운드 팬츠,Musinsa_Jeans_237.jpg,wide,DeepTone,one,nondamage,"129,000",https://www.musinsa.com/app/goods/2755992
SEMI BOOTS-CUT DENIM PANTS_BLUE,Musinsa_Jeans_238.jpg,butcut,MiddleTone,brush,nondamage,"98,000",https://www.musinsa.com/app/goods/2755934
블루 워싱 면혼방 데님팬츠 (VLPA2D903B2),Musinsa_Jeans_239.jpg,etc,etc,brush,etc,"238,000",https://www.musinsa.com/app/goods/2755110
버티컬 워시드 데님_블루,Musinsa_Jeans_240.jpg,regular,LightTone,one,nondamage,"105,000",https://www.musinsa.com/app/goods/2754886
남 웜 미드 블루 바디 테이퍼핏 데님 J322284 1A4,Musinsa_Jeans_241.jpg,skinny,etc,brush,nondamage,"249,000",https://www.musinsa.com/app/goods/2754856
남 블랙 바디핏 서스테이너블 데님 J322249 1BY,Musinsa_Jeans_242.jpg,regular,DeepTone,one,nondamage,"269,000",https://www.musinsa.com/app/goods/2754848
남 블루블랙 바디 테이퍼핏 서스테이너블 데님 J322966 1BJ,Musinsa_Jeans_243.jpg,skinny,DeepTone,brush,nondamage,"249,000",https://www.musinsa.com/app/goods/2754846
SIGNATURE WIDE DENNIM PANTS,Musinsa_Jeans_244.jpg,wide,MiddleTone,brush,nondamage,"88,000",https://www.musinsa.com/app/goods/2754608
DESTROYED DENIM PANTS BLUE,Musinsa_Jeans_245.jpg,etc,etc,one,damage,"129,000",https://www.musinsa.com/app/goods/2754498
DESTROYED DENIM PANTS BLACK,Musinsa_Jeans_246.jpg,wide,DeepTone,one,damage,"129,000",https://www.musinsa.com/app/goods/2754485
RAZER WASHED TUCK DENIM PANTS BLUE,Musinsa_Jeans_247.jpg,wide,etc,one,nondamage,"129,000",https://www.musinsa.com/app/goods/2754477
WASHED BOOTS CUT PANTS LIGHT BLUE,Musinsa_Jeans_248.jpg,wide,MiddleTone,one,nondamage,"109,000",https://www.musinsa.com/app/goods/2754465
WASHED BOOTS CUT PANTS BLACK,Musinsa_Jeans_249.jpg,etc,DeepTone,one,nondamage,"109,000",https://www.musinsa.com/app/goods/2754453
CONTRASTED SHILUETTE PANTS BLACK,Musinsa_Jeans_250.jpg,wide,DeepTone,one,nondamage,"119,000",https://www.musinsa.com/app/goods/2754444
BLACK DENIM WIDE PANTS BLACK,Musinsa_Jeans_251.jpg,wide,DeepTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2754426
Pigment Pintuck Denim Pants  Pink,Musinsa_Jeans_252.jpg,regular,MiddleTone,one,nondamage,"132,000",https://www.musinsa.com/app/goods/2754412
NATURAL DENIM WIDE PANTS NATURAL,Musinsa_Jeans_253.jpg,wide,LightTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2754411
LIGHT BLUE DENIM WIDE PANTS BLUE,Musinsa_Jeans_254.jpg,wide,MiddleTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2754400
Pigment Pintuck Denim Pants  Khaki,Musinsa_Jeans_255.jpg,regular,MiddleTone,one,nondamage,"132,000",https://www.musinsa.com/app/goods/2754279
알라모 뉴트로 에센셜 데님 팬츠 프렌치 브라운,Musinsa_Jeans_256.jpg,wide,etc,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2753213
뉴 라시다 051W 로우,Musinsa_Jeans_257.jpg,wide,DeepTone,one,nondamage,"129,000",https://www.musinsa.com/app/goods/2753069
하트 M71 로우,Musinsa_Jeans_258.jpg,regular,DeepTone,one,nondamage,"119,000",https://www.musinsa.com/app/goods/2753067
[손흥민 착용] 남 미드 블루 90s 스트레이트핏 아이코닉 서스테이너블 데님 J322287 1A4,Musinsa_Jeans_259.jpg,wide,DeepTone,one,nondamage,"199,000",https://www.musinsa.com/app/goods/2753044
Pigment Washed Denim Boot Cut Pants [Dark Gray],Musinsa_Jeans_260.jpg,etc,DeepTone,brush,damage,"138,000",https://www.musinsa.com/app/goods/2720089
Pigment Washed Denim Boot Cut Pants [Yellow],Musinsa_Jeans_261.jpg,butcut,LightTone,one,damage,"138,000",https://www.musinsa.com/app/goods/2720047
Pigment Washed Denim Boot Cut Pants [Brown],Musinsa_Jeans_262.jpg,regular,LightTone,one,damage,"138,000",https://www.musinsa.com/app/goods/2719941
LUSTER COMEOUT HEM ZIPPER WIDE DENIM,Musinsa_Jeans_263.jpg,wide,DeepTone,one,nondamage,"119,000",https://www.musinsa.com/app/goods/2679035
LUSTER COMEOUT HEM BELTED WIDE DENIM,Musinsa_Jeans_264.jpg,wide,DeepTone,one,nondamage,"119,000",https://www.musinsa.com/app/goods/2679033
BUTTON FLY WIDE DENIM PANTS INDIGO,Musinsa_Jeans_265.jpg,wide,DeepTone,one,nondamage,"99,000",https://www.musinsa.com/app/goods/2679031
CUT OFF WIDE DENIM PANTS BROWN,Musinsa_Jeans_266.jpg,etc,MiddleTone,one,nondamage,"99,000",https://www.musinsa.com/app/goods/2679024
INDIGO JACK STRAIGHT DENIM,Musinsa_Jeans_267.jpg,regular,DeepTone,one,nondamage,"99,000",https://www.musinsa.com/app/goods/2679018
포멀 집 카고 다이드 데님 팬츠 네츄럴 그레이,Musinsa_Jeans_268.jpg,wide,DeepTone,one,damage,"179,000",https://www.musinsa.com/app/goods/2752532
남성 UP2 D톤 스모키_다크인디고,Musinsa_Jeans_269.jpg,skinny,DeepTone,brush,nondamage,"219,000",https://www.musinsa.com/app/goods/2752231
여성 스키니 M톤_인디고,Musinsa_Jeans_270.jpg,skinny,MiddleTone,brush,nondamage,"139,000",https://www.musinsa.com/app/goods/2752226
남성 크롭 레귤러 테이퍼드_인디고,Musinsa_Jeans_271.jpg,skinny,LightTone,brush,nondamage,"79,000",https://www.musinsa.com/app/goods/2752220
남성 UP2 M/D톤_인디고,Musinsa_Jeans_272.jpg,skinny,DeepTone,brush,nondamage,"89,000",https://www.musinsa.com/app/goods/2752205
남성 크롭 레귤러 스트레이트 M톤_인디고,Musinsa_Jeans_273.jpg,skinny,etc,brush,nondamage,"89,000",https://www.musinsa.com/app/goods/2752203
여성 카고 조거 M톤_인디고,Musinsa_Jeans_274.jpg,skinny,etc,brush,damage,"139,000",https://www.musinsa.com/app/goods/2752179
여성 슬림배기 D톤_다크인디고,Musinsa_Jeans_275.jpg,skinny,DeepTone,brush,damage,"219,000",https://www.musinsa.com/app/goods/2752174
남성 UP1 D톤_다크인디고,Musinsa_Jeans_276.jpg,skinny,DeepTone,brush,nondamage,"199,000",https://www.musinsa.com/app/goods/2752164
남성 UP2 BK톤_블랙,Musinsa_Jeans_277.jpg,skinny,DeepTone,one,nondamage,"83,300",https://www.musinsa.com/app/goods/2752163
남성 UP2 M/D톤_다크인디고,Musinsa_Jeans_278.jpg,skinny,DeepTone,brush,nondamage,"89,000",https://www.musinsa.com/app/goods/2752162
여성 스트레이트 D톤 브러쉬_다크인디고,Musinsa_Jeans_279.jpg,skinny,DeepTone,brush,nondamage,"199,000",https://www.musinsa.com/app/goods/2752157
남성 크롭 레귤러 테이퍼드 쿨맥스_다크인디고,Musinsa_Jeans_280.jpg,skinny,DeepTone,brush,nondamage,"89,000",https://www.musinsa.com/app/goods/2752156
남성 크롭 레귤러 테이퍼드 쿨맥스_인디고,Musinsa_Jeans_281.jpg,skinny,etc,brush,nondamage,"89,000",https://www.musinsa.com/app/goods/2752154
여성 스트레이트 워싱 BK톤_블랙,Musinsa_Jeans_282.jpg,skinny,DeepTone,brush,nondamage,"99,000",https://www.musinsa.com/app/goods/2752153
남성 크롭 레귤러 테이퍼드_블루블랙,Musinsa_Jeans_283.jpg,skinny,DeepTone,one,nondamage,"79,000",https://www.musinsa.com/app/goods/2752138
남성 크롭 레귤러 테이퍼드_다크인디고,Musinsa_Jeans_284.jpg,skinny,DeepTone,brush,nondamage,"79,000",https://www.musinsa.com/app/goods/2752137
여성 밴딩 와이드 린넨 WH/L톤_라이트인디고,Musinsa_Jeans_285.jpg,skinny,LightTone,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2752016
여성 와이드 M톤_인디고,Musinsa_Jeans_286.jpg,skinny,etc,brush,nondamage,"219,000",https://www.musinsa.com/app/goods/2751992
슬림 스트레이트 트윌 데님 (T32C6NES30TMT21A8),Musinsa_Jeans_287.jpg,regular,MiddleTone,one,nondamage,"198,000",https://www.musinsa.com/app/goods/2751778
INDIGO DENIM RELAXED PANTS BLUE,Musinsa_Jeans_288.jpg,wide,DeepTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2751540
LIGHT BLUE DENIM RELAXED PANTS BLUE,Musinsa_Jeans_289.jpg,etc,DeepTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2751528
Classic Straight Denim Pants,Musinsa_Jeans_290.jpg,regular,MiddleTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2751514
BLUE DENIM SLIM PANTS BLUE,Musinsa_Jeans_291.jpg,etc,DeepTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2751476
Denim Bootcut Pants,Musinsa_Jeans_292.jpg,butcut,DeepTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2751395
Two button wide leg denim - Dark grey,Musinsa_Jeans_293.jpg,wide,DeepTone,one,nondamage,"118,000",https://www.musinsa.com/app/goods/2751064
배기핏 트윌 데님 (T32C6NEF10TMT21AA),Musinsa_Jeans_294.jpg,regular,LightTone,one,nondamage,"198,000",https://www.musinsa.com/app/goods/2750986
ODPL 와이드 데님 팬츠 뉴그레이,Musinsa_Jeans_295.jpg,wide,LightTone,one,nondamage,"62,000",https://www.musinsa.com/app/goods/2750824
VENICE SIDE TUCK DENIM PANTS (NON FADE INDIGO),Musinsa_Jeans_296.jpg,wide,DeepTone,one,nondamage,"108,000",https://www.musinsa.com/app/goods/2750786
VENICE SIDE TUCK DENIM PANTS (NON FADE PINK),Musinsa_Jeans_297.jpg,wide,etc,one,nondamage,"108,000",https://www.musinsa.com/app/goods/2750785
VENICE SIDE TUCK DENIM PANTS (NON FADE BROWN),Musinsa_Jeans_298.jpg,wide,DeepTone,one,nondamage,"108,000",https://www.musinsa.com/app/goods/2750783
Boot-cut Slim Jeans,Musinsa_Jeans_299.jpg,butcut,DeepTone,one,etc,"78,000",https://www.musinsa.com/app/goods/2750759
릴렉스 크롭 다이 블랙 데님 (T32C6NET04TMT21AQ),Musinsa_Jeans_300.jpg,regular,DeepTone,brush,nondamage,"198,000",https://www.musinsa.com/app/goods/2750718
[데일리지] 롱 루즈 와이드 진_SPTJC49C52,Musinsa_Jeans_301.jpg,wide,LightTone,one,nondamage,"39,900",https://www.musinsa.com/app/goods/2750586
Slit Boot-cut Jeans,Musinsa_Jeans_302.jpg,butcut,DeepTone,one,nondamage,"69,000",https://www.musinsa.com/app/goods/2750551
키파스 크링클 데님 팬츠,Musinsa_Jeans_303.jpg,wide,DeepTone,one,nondamage,"119,000",https://www.musinsa.com/app/goods/2750334
베스티 루즈 데님 팬츠 (T32C6NEA34TWT11BK),Musinsa_Jeans_304.jpg,wide,MiddleTone,one,nondamage,"198,000",https://www.musinsa.com/app/goods/2750232
트리플 커브드 세미와이드 데님 팬츠 (브라운),Musinsa_Jeans_305.jpg,wide,DeepTone,one,nondamage,"93,000",https://www.musinsa.com/app/goods/2750198
트리플 커브드 세미와이드 데님 팬츠 (다크 인디고),Musinsa_Jeans_306.jpg,wide,DeepTone,one,nondamage,"93,000",https://www.musinsa.com/app/goods/2750179
[다비 와이드 데님 팬츠_라이트 블루] Darby Wide Denim Pants_LB,Musinsa_Jeans_307.jpg,butcut,LightTone,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2750128
지브라 와이드 팬츠-레드,Musinsa_Jeans_308.jpg,etc,MiddleTone,one,nondamage,"65,000",https://www.musinsa.com/app/goods/2749922
지브라 와이드 팬츠-차콜,Musinsa_Jeans_309.jpg,wide,MiddleTone,etc,nondamage,"65,000",https://www.musinsa.com/app/goods/2749921
빈티지 워싱 데님 팬츠-블랙,Musinsa_Jeans_310.jpg,wide,etc,brush,etc,"88,000",https://www.musinsa.com/app/goods/2749881
빈티지 워싱 데님 팬츠-인디고,Musinsa_Jeans_311.jpg,regular,MiddleTone,brush,nondamage,"88,000",https://www.musinsa.com/app/goods/2749880
Slim Dark Jeans,Musinsa_Jeans_312.jpg,skinny,DeepTone,etc,nondamage,"72,000",https://www.musinsa.com/app/goods/2749654
라이크라 브러쉬드 젠틀 데님 1종,Musinsa_Jeans_313.jpg,etc,DeepTone,one,nondamage,"69,000",https://www.musinsa.com/app/goods/2749633
라이크라 데님 카고 팬츠,Musinsa_Jeans_314.jpg,regular,DeepTone,brush,nondamage,"79,000",https://www.musinsa.com/app/goods/2749621
